Datetime,BPCL_CIPLA,CIPLA_NTPC,ADANIENT_TATACONSUM,EICHERMOT_M&M,HDFCBANK_ICICIBANK
2024-01-01 03:45:00+00:00,2.3158781292431363,-2.742970959766075,-0.7443713448017854,1.6914678993339487,3.472848583787193
2024-01-01 04:45:00+00:00,2.3296860235555905,-2.7837181718023705,-0.45686237375737704,1.7458563099945796,3.4695251939043152
2024-01-01 05:45:00+00:00,2.306793889026874,-2.738443645282371,-0.29650543629845016,1.60529152624045,3.4721847173832385
2024-01-01 06:45:00+00:00,2.320966403835814,-2.7542906276582917,-0.2576386061589232,1.5859203197903144,3.4708553614300865
2024-01-01 07:45:00+00:00,2.2766335195283802,-2.718069808983731,-0.2772008441903456,1.545936776976637,3.473514073336392
2024-01-01 08:45:00+00:00,2.305341173545136,-2.737689706949734,-0.3806733322088479,1.5367474438219764,3.419662172071805
2024-01-01 09:45:00+00:00,2.3078833147438664,-2.749761931491632,-0.4452796184925143,1.5143961916833244,3.4236510515038816
2024-01-02 03:45:00+00:00,2.02444810019145,-2.4184997584580334,-0.5330501584965242,1.263566079554971,3.4263097634101856
2024-01-02 04:45:00+00:00,2.078954872220761,-2.430572904121902,-0.6375538586129887,1.086990945133013,3.6071468095329946
2024-01-02 05:45:00+00:00,2.0037370349829495,-2.343797687793955,-0.4499122178747066,1.0447719133155593,3.6211091049041944
2024-01-02 06:45:00+00:00,1.9485027962696535,-2.27663868494413,-0.5322784775359528,1.0800371009821288,3.5772298080061082
2024-01-02 07:45:00+00:00,1.8758271002305724,-2.2041988898389486,-0.4082137961974479,1.0934476097387125,3.6064813199837977
2024-01-02 08:45:00+00:00,1.8990829681012813,-2.2260815239248335,-0.3799010228435855,1.0306156352411981,3.664988401802279
2024-01-02 09:45:00+00:00,1.884910896869588,-2.222308147773766,-0.38041568628553013,1.0219234816317224,3.6623280667507334
2024-01-03 03:45:00+00:00,1.8136896906212305,-2.1083672022996525,0.773483629932488,1.0820246065298311,3.6157892463737222
2024-01-03 04:45:00+00:00,1.8427597472482398,-2.1272313196890775,0.08469553215344029,1.026642443095349,3.4775021411958473
2024-01-03 05:45:00+00:00,1.6839626416792535,-1.963486230406334,-0.02727047366887524,1.051725151149925,3.32392500783886
2024-01-03 06:45:00+00:00,1.7166675920513326,-1.9876339034170265,-0.027785137110819827,1.0333476974736409,3.298660752148008
2024-01-03 07:45:00+00:00,1.587304498239971,-1.867655003428023,0.21365045879745528,0.991873828657446,3.329907921200666
2024-01-03 08:45:00+00:00,1.6461722999665978,-1.9378316018523374,0.037850476056735735,1.0350860069322323,3.2853639463260067
2024-01-03 09:45:00+00:00,1.6098340083698108,-1.9016112437387616,0.04917558539828068,1.0127353611100989,3.2940063831667343
2024-01-04 03:45:00+00:00,1.6974083551700776,-2.217781293851047,0.011595728065960697,0.850315292129465,3.4768374632192716
2024-01-04 04:45:00+00:00,1.5604141802014386,-2.080447074259863,-0.09934157927715669,0.8364082101442148,3.4668648588527695
2024-01-04 05:45:00+00:00,1.6516229771695288,-2.2064630076417857,-0.055068583580793015,0.8460941165275419,3.4256450854336093
2024-01-04 06:45:00+00:00,1.5807637299541784,-2.1106303989805193,-0.14026706318446197,0.8977504649557301,3.467529536829347
2024-01-04 07:45:00+00:00,1.5546002132337615,-2.0940294782719615,-0.03344832018628332,0.9320225061649668,3.3724578621455987
2024-01-04 08:45:00+00:00,1.6690639909180678,-2.19212482305311,-0.1799055742845603,0.9580989669933941,3.498112839478047
2024-01-04 09:45:00+00:00,1.6210990961176655,-2.1310046958401445,-0.18428178455281682,0.9350025518534834,3.4808263426513495
2024-01-05 03:45:00+00:00,1.8209572602251387,-2.3490794011712817,0.06461925908476435,1.13765354078735,3.2787155434150037
2024-01-05 04:45:00+00:00,1.855477994055079,-2.3671886591060995,0.04994726635885205,1.12548537457721,3.308634168087131
2024-01-05 05:45:00+00:00,1.8394888086337855,-2.3234224698123596,0.07903297748266781,1.158515073240003,3.198269218933791
2024-01-05 06:45:00+00:00,1.8249547783690852,-2.2970134423647406,-0.01079747309850241,1.1259813414893578,3.0885713824748895
2024-01-05 07:45:00+00:00,1.8285878978051697,-2.3030490940747046,-0.12173415203692876,0.9916258452013721,3.262094536137499
2024-01-05 08:45:00+00:00,1.7791680696367975,-2.267583595415736,-0.12456574357466052,1.0494896621461487,3.274727475555547
2024-01-05 09:45:00+00:00,1.7809860709808902,-2.2766396060661003,-0.1204471792297218,1.029871078556458,3.2428140053810726
2024-01-08 03:45:00+00:00,1.9430521190667225,-2.4343467408339543,-0.021607918998102767,1.250651537710535,3.2474683743623443
2024-01-08 04:45:00+00:00,2.0070066428656648,-2.4984863058653493,-0.06279104882872587,1.1754028072302882,3.197605352529837
2024-01-08 05:45:00+00:00,2.005553262018057,-2.5052777381518907,-0.03653692924264185,1.2359992927240262,3.1577149350638276
2024-01-08 06:45:00+00:00,1.9724854654584778,-2.476603211218479,-0.10551816898518272,1.1863298435270218,3.1543907336083272
2024-01-08 07:45:00+00:00,2.030263619679489,-2.543762214068304,-0.10937971581149465,1.239227928185135,3.180984345252334
2024-01-08 08:45:00+00:00,2.0502492143016133,-2.5528168430357128,-0.291614562588249,1.1945248175913126,3.208907312849491
2024-01-08 09:45:00+00:00,2.0193615999077577,-2.527915231692383,-0.24142262310717716,1.2417114006449854,3.1710117408858305
2024-01-09 03:45:00+00:00,1.9615836674753695,-2.4683020600227223,0.2036123222631173,1.1446079912547529,3.1297919674666703
2024-01-09 04:45:00+00:00,1.8376719162328086,-2.3437963061109994,0.04016677574783188,1.168199766990293,3.206913278919762
2024-01-09 05:45:00+00:00,1.8115095084555073,-2.3158775597541656,-0.015688346808703513,1.1570247472374855,3.2182152392394157
2024-01-09 06:45:00+00:00,1.772627523139628,-2.2736206288086556,-0.007965253156079644,1.113812568962699,3.164362526402208
2024-01-09 07:45:00+00:00,1.8002450860735222,-2.3113502452704613,0.09756651703489205,1.0909641372788623,3.1570494455146294
2024-01-09 08:45:00+00:00,1.7875257303235672,-2.304557891861949,-0.025726483343041485,1.071096963916579,3.0413678841213057
2024-01-09 09:45:00+00:00,1.7995180629667835,-2.3045588129839194,0.03244431049989903,1.0586789953008093,3.075939254629463
2024-01-10 03:45:00+00:00,1.4208776422454463,-1.9189670239019272,0.22652081527421603,0.820017049382596,2.9742191770347146
2024-01-10 04:45:00+00:00,1.3830859698010516,-1.8397353359492188,0.2414498255187551,0.8736602970419681,2.9383176390007817
2024-01-10 05:45:00+00:00,1.3198575819543554,-1.752203417922724,0.3825015424648864,0.8202656391551885,2.9536084787525136
2024-01-10 06:45:00+00:00,1.3205850486383404,-1.7423943900616927,0.3261323848710974,0.8374019629180661,3.000147299129523
2024-01-10 07:45:00+00:00,1.3096841378097246,-1.74465850786453,0.34775327667029815,0.8552828433656839,3.0067957020405247
2024-01-10 08:45:00+00:00,1.143256172872084,-1.6020416537740492,0.40746931764845445,0.8863262491138116,2.9183724302677794
2024-01-10 09:45:00+00:00,1.1596088698467466,-1.6163793778017401,0.45431437374515904,0.9086775012524636,2.9449652303391636
2024-01-11 03:45:00+00:00,1.0869331738076655,-1.5522398127703452,0.37169172496997704,1.1123222429601816,2.942305706860239
2024-01-11 04:45:00+00:00,1.1556106863369306,-1.59298610368467,0.38533250559792714,1.1418759290223102,2.970229486030017
2024-01-11 05:45:00+00:00,1.136715182797668,-1.5748763851888672,0.2993636018430688,1.261579180323787,3.006794890467905
2024-01-11 06:45:00+00:00,1.162515409753339,-1.5801590196881643,0.3001352828036402,1.2436976935596507,2.9828624254480647
2024-01-11 07:45:00+00:00,1.1835915390355711,-1.5884592497619507,0.24788406115009892,1.1634814118431849,2.867180052482116
2024-01-11 08:45:00+00:00,1.255902614578167,-1.6458064613848338,0.2846916091171565,1.163233428387111,2.873826832247878
2024-01-11 09:45:00+00:00,1.2628073379945752,-1.669953673834541,0.3039962012252611,1.1451045644834192,2.889119295144849
2024-01-12 03:45:00+00:00,1.4484936526589784,-1.8653908856251857,0.3124897190290743,1.15329953854771,2.8884546171682746
2024-01-12 04:45:00+00:00,1.5215330820400519,-1.9121751310544002,0.2661586979696233,1.1016437964360404,2.752827847041941
2024-01-12 05:45:00+00:00,1.4902826214586964,-1.8812374074401215,0.2581804720124457,1.1135639791901066,2.6856783283827306
2024-01-12 06:45:00+00:00,1.5546013221768773,-1.9687697860276014,0.2813447257327892,1.1388958833337937,2.6065621714272917
2024-01-12 07:45:00+00:00,1.6152840202068726,-2.020834363151187,0.2875232006548883,1.1033821058946318,2.6417982199120265
2024-01-12 08:45:00+00:00,1.5306168786790675,-1.9385850796239894,0.1943458666893507,1.0792913316643513,2.629830770043177
2024-01-12 09:45:00+00:00,1.5008197989453198,-1.9136834682806598,0.22935240681194777,1.0907167601393069,2.6471172668698757
2024-01-15 03:45:00+00:00,1.3979839551963678,-1.7831411415370029,0.1359180553277834,0.8684459749827124,2.942971196409436
2024-01-15 04:45:00+00:00,1.3205854922155869,-1.7205117559758079,0.21905599594960096,0.9099192374823888,2.9722243315323658
2024-01-15 05:45:00+00:00,1.3852654866009053,-1.80728743286474,0.24685410586151874,0.9004819208716542,2.9070704699481236
2024-01-15 06:45:00+00:00,1.3772711156788817,-1.8035145172746578,0.24196386055600866,0.8540411071357589,2.9216958201506587
2024-01-15 07:45:00+00:00,1.4117925148746917,-1.8389804764946114,0.20489929507032428,0.9004813145551357,2.932999403615555
2024-01-15 08:45:00+00:00,1.4532179721210403,-1.9174573049927122,0.18121849269396317,0.8619887040604943,2.895103020079273
2024-01-15 09:45:00+00:00,1.4339589570284084,-1.8872739802720557,0.1891979754605228,0.8431140708390253,3.0440265960276065
2024-01-16 03:45:00+00:00,1.5825806223551555,-1.9680144660120087,0.07234109592800618,0.7999018925642389,2.8877891276190777
