Datetime,BPCL_CIPLA,CIPLA_NTPC,ADANIENT_TATACONSUM,EICHERMOT_M&M,HDFCBANK_ICICIBANK
2025-01-10 04:45:00+00:00,-0.2087803657047045,0.6035633542944177,1.0864948128796625,-1.4450426298681127,-1.7073549987763217
2025-01-10 05:45:00+00:00,-0.07983096514967487,0.5051021631535718,0.8892143372991861,-1.496442840349245,-1.5885438348665082
2025-01-10 06:45:00+00:00,-0.16636473464788618,0.6051277596216441,0.875550640195865,-1.5095376695093596,-1.6045595823689174
2025-01-10 07:45:00+00:00,-0.02044411084564871,0.547298181232756,0.6590550855965916,-1.506802661465861,-1.6552891529580502
2025-01-10 08:45:00+00:00,0.0033060742868546195,0.494163726636922,0.570235059975049,-1.5028938711845734,-1.7767728673261411
2025-01-10 09:45:00+00:00,-0.037414298504423106,0.5551154383404516,0.5608409750097244,-1.4888208901596345,-1.8355103116664786
2025-01-13 03:45:00+00:00,0.4037308403143364,-0.035653616315998025,0.30975692290967,-1.441721685000222,-2.17993362237305
2025-01-13 04:45:00+00:00,0.4885662447817068,-0.1075466262532395,0.06849542863264166,-1.7012649779599236,-2.030417461063929
2025-01-13 05:45:00+00:00,0.46990390562269213,-0.05909871029927348,-0.022885009004752394,-1.7182666888123215,-1.8582074353145814
2025-01-13 06:45:00+00:00,0.3511333037799401,0.04405283510618971,-0.08565680391454283,-1.6379427662619634,-1.8702208755453262
2025-01-13 07:45:00+00:00,0.5920660595849587,-0.118486970581264,-0.49772363397214753,-1.6449778253326797,-1.9116030379462399
2025-01-13 08:45:00+00:00,0.5886734718770107,-0.09817068725244145,-0.6702386911313869,-1.5914266350434363,-1.948982893075489
2025-01-13 09:45:00+00:00,0.5852798485806292,-0.09973318476829324,-0.6322338784123872,-1.6004170435492986,-2.0571168919836964
2025-01-14 03:45:00+00:00,0.6752041346099217,-0.42637338584767775,0.4254784761627427,-1.5961179468165834,-1.6753169853557515
2025-01-14 04:45:00+00:00,0.35283166881078104,-0.10442163122153593,0.8909240586778491,-1.6350102192564955,-1.6085651488484576
2025-01-14 05:45:00+00:00,0.5581308622095772,-0.3904273578319007,0.7709318507737442,-1.6516225779519682,-1.7847807410773457
2025-01-14 06:45:00+00:00,0.5852798485806292,-0.3388534929405438,0.697913716491887,-1.464000644450159,-1.7407292874260307
2025-01-14 07:45:00+00:00,0.5106242784139698,-0.2700864319406932,0.7363443957859989,-1.4835445958565974,-1.7247070215078697
2025-01-14 08:45:00+00:00,0.46141829399908824,-0.1997549656136162,0.6769883948379092,-1.442307621824614,-1.8942510152146919
2025-01-14 09:45:00+00:00,0.49704978522844384,-0.2685229805191541,0.7073078014572116,-1.441721685000222,-1.7754398513048784
2025-01-15 03:45:00+00:00,0.8194222510275845,-0.8389719362240319,0.8977551253447328,-1.2392452032761168,-1.6112344400988592
2025-01-15 04:45:00+00:00,0.5598292272404181,-0.5404643216754781,0.9541206776497159,-1.216182768039818,-1.7313818792378115
2025-01-15 05:45:00+00:00,0.5784936375762997,-0.6467408621126449,0.9289262651142594,-0.961526417226228,-1.683324859106956
2025-01-15 06:45:00+00:00,0.6887796633838812,-0.7639567929721488,0.8793938645022316,-0.9697343042402308,-1.7874532915356232
2025-01-15 07:45:00+00:00,0.4342703432164696,-0.5951631815985386,0.7871585661755061,-0.938463027695427,-1.8982533224863563
2025-01-15 08:45:00+00:00,0.3969456648984403,-0.5936035457997488,0.8836645191532638,-0.8724048536594659,-1.9503191683046277
2025-01-15 09:45:00+00:00,0.37149504355822915,-0.6186092294875014,0.770932372030262,-0.9062164621693057,-1.8528655936059024
2025-01-16 03:45:00+00:00,0.6209103042215514,-0.928058142269767,1.4942930733123065,-0.7770307525138471,-1.9783548744535335
2025-01-16 04:45:00+00:00,0.6497524776812772,-0.9921348490050002,1.388393556625742,-0.8985945119796952,-1.8421851693964204
2025-01-16 05:45:00+00:00,0.422395250650218,-0.8358488490037029,1.3798527685801953,-0.8929269569307285,-1.866215309065786
2025-01-16 06:45:00+00:00,0.5818862252842477,-0.9202437468791334,1.4575689878577505,-1.0881708406221484,-1.9783548744535335
2025-01-16 07:45:00+00:00,0.42239421506178454,-0.8217816018326002,1.5246109161620551,-1.0647180989344223,-2.079810756423923
2025-01-16 08:45:00+00:00,0.4410565542207992,-0.762391433739235,1.3081153615627819,-1.1055638122204758,-1.9249527534061233
2025-01-16 09:45:00+00:00,0.5106232428255364,-0.8811717699259654,1.3273314830946146,-1.1010709937038003,-1.9743460487661175
2025-01-17 03:45:00+00:00,0.8313004503591365,-0.998386746879782,1.0613019641137598,-0.9675852330211244,-1.7153628725275263
2025-01-17 04:45:00+00:00,0.7345878821486476,-0.9218052904892978,0.9498500229986836,-0.8866725107628673,-1.8782287492965308
2025-01-17 05:45:00+00:00,0.6752041346099217,-0.7827096248794323,0.9020247374827293,-0.9906467139629208,-1.8154857384766532
2025-01-17 06:45:00+00:00,0.8228179455008329,-0.9374350351762524,0.9173976347081955,-0.944328121706363,-1.7353874457173517
2025-01-17 07:45:00+00:00,0.7888848193023181,-0.910866853972648,0.9080030284863531,-0.9884966884493122,-1.6739774509187368
2025-01-17 08:45:00+00:00,0.7668247144931882,-0.8905467550210762,0.9421640956424684,-1.011559123685611,-1.7300488632165487
2025-01-17 09:45:00+00:00,0.6989584620961588,-0.8061537649570204,0.9605269202545232,-1.007064396579931,-1.783444465848207
2025-01-20 03:45:00+00:00,1.1027727090662884,-1.396919957896408,1.0382431395320784,-1.1272596977295275,-1.479073560729162
2025-01-20 04:45:00+00:00,0.6293917734914215,-0.9796320071611239,1.0792357946115951,-0.9970967905037469,-1.418999841159686
2025-01-20 05:45:00+00:00,0.6548423948316326,-1.0499615656768262,1.1001595524960193,-0.9069980293666629,-1.4844121432299653
2025-01-20 06:45:00+00:00,0.6684168880171587,-1.0265193334106129,1.1838535415206803,-0.8892128427279035,-1.5658467112184054
2025-01-20 07:45:00+00:00,0.7091382963968699,-1.0327702773797074,1.1872703779954168,-0.8681057569267508,-1.644611987956444
2025-01-20 08:45:00+00:00,0.7244090834363699,-1.060902863910538,1.2743812034948143,-0.854229360569279,-1.563174160760128
2025-01-20 09:45:00+00:00,0.7057467442773553,-0.9874483103631322,1.264133300353194,-0.86087506748307,-1.4937595514181845
2025-01-21 03:45:00+00:00,0.9721280502457181,-0.8796083185044263,0.7453110504066577,-0.7723413493297047,-1.4550434210597964
2025-01-21 04:45:00+00:00,1.2520859205764738,-1.142172766754265,0.7658084204594519,-0.6763794027706891,-1.5004344091481263
2025-01-21 05:45:00+00:00,1.1078667685703776,-1.0921613993787598,0.8866539252833346,-0.6748162683759749,-1.1613496809423578
2025-01-21 06:45:00+00:00,1.1027747802431551,-1.045274073129271,0.7991146269262356,-0.6714934149190794,-0.9757866805252504
2025-01-21 07:45:00+00:00,1.187611220298959,-1.0530894224255918,0.7833153418691394,-0.8321450771978045,-0.9036995207250295
2025-01-21 08:45:00+00:00,1.4692643488952555,-1.257826200097917,0.7235339956024556,-0.7703869541890608,-0.7662000588545292
2025-01-21 09:45:00+00:00,1.4607797728600849,-1.273454036973497,0.6616175826385146,-0.7635446626078027,-0.7782134990852742
2025-01-22 03:45:00+00:00,1.3996966247020848,-1.264075236255637,0.5061846228268865,-0.7397025687631514,-0.7928994897742965
2025-01-22 04:45:00+00:00,1.1655542222551294,-0.9389994405034788,0.4062639184004636,-0.7760545092380274,-0.9437486671046802
2025-01-22 05:45:00+00:00,0.9941850482895477,-0.828033499707382,0.3268390202572813,-0.7840677201735677,-0.7368280774764846
2025-01-22 06:45:00+00:00,0.9975776359974958,-0.784272122395284,0.2781588740519956,-0.6630898975321118,-1.1306446835430504
2025-01-22 07:45:00+00:00,0.9602498509141661,-0.7811452195522058,0.4083974213281672,-0.6169669356485189,-0.6807599243865488
2025-01-22 08:45:00+00:00,1.0111510935945884,-0.8530391833951346,0.6855297041399738,-0.6007448834044735,-0.36437231982888313
2025-01-22 09:45:00+00:00,1.0077605770635072,-0.8202210121281232,0.6411196913292024,-0.6496038076260674,-0.1454350307620668
2025-01-23 03:45:00+00:00,0.6141209864519215,-0.5685940464892469,0.559132817400615,-0.8428932961768434,-0.11473329257063532
2025-01-23 04:45:00+00:00,0.3087135303693881,-0.3247852918637537,0.4686077617090704,-0.6468687995825688,-0.5379186208073696
2025-01-23 05:45:00+00:00,0.3596158086382438,-0.47013380925408843,0.5476041869945513,-0.6306467473385236,-0.6393745027777593
2025-01-23 06:45:00+00:00,0.4156069684690215,-0.5357739674108608,0.5924416301499883,-0.484459326830667,-0.5058773481789235
2025-01-23 07:45:00+00:00,0.3782822901509922,-0.512333642956022,0.6244665880958106,-0.4639381778539066,-0.5098829146584638
2025-01-23 08:45:00+00:00,0.3630115031114921,-0.5185845869251164,0.558706950825503,-0.46217845879172537,-0.3763857600596279
2025-01-23 09:45:00+00:00,0.3562211497534288,-0.4857616461296683,0.5834734117597759,-0.4584652988834025,-0.35903373732808
2025-01-24 03:45:00+00:00,0.9229220658308365,-1.0015117419114856,0.246987734282469,-0.3021127333373925,-0.5259051805766248
2025-01-24 04:45:00+00:00,0.7057436375120549,-0.9155543465202034,0.32726592934542914,-0.14517518526149262,-0.6660771929054025
2025-01-24 05:45:00+00:00,0.8143333694656624,-1.1062248309271132,0.5061841015703686,-0.028498367941756367,-0.6994514815551114
2025-01-24 06:45:00+00:00,1.1604611983394735,-1.39848245541226,0.12229848389570175,0.13801647975890022,-0.9063720711833069
2025-01-24 07:45:00+00:00,1.3369202894554109,-1.5266406384111628,0.11546689597230016,0.09951546806491782,-0.8062459460263041
2025-01-24 08:45:00+00:00,1.5269507669915738,-1.7985810256617996,-0.059608051946272736,0.21208881902490379,-0.9304022108526725
2025-01-24 09:45:00+00:00,1.4590824434176775,-1.772011890552508,-0.1091414950713363,0.22830896267994455,-1.2454535401811995
2025-01-27 03:45:00+00:00,1.801818720171974,-2.098653999443267,-0.1364704530475321,0.12589980246360974,-1.9476498770542263
2025-01-27 04:45:00+00:00,1.8306619292201332,-2.070521412912436,-0.0852288523133592,-0.011298163832886893,-1.9676744502440515
2025-01-27 05:45:00+00:00,1.800122426318,-2.090840557958321,-0.22315489071529965,-0.0738407169224945,-1.9796878904747963
2025-01-27 06:45:00+00:00,1.7797606865397109,-2.1064683948339007,-0.11383905881051647,-0.1578787536756776,-1.804808573475047
2025-01-27 07:45:00+00:00,1.9307701919038704,-2.2565063125831655,-0.19112784774340583,-0.15181993788078124,-1.9076007306745755
2025-01-27 08:45:00+00:00,1.8730796314538183,-2.1893007951934793,-0.32649295287297697,-0.13716292862045465,-2.0290844450426664
2025-01-27 09:45:00+00:00,1.8374481402244627,-2.1049049434123615,-0.367058698864346,-0.14068045815581268,-2.0117259038953668
2025-01-28 03:45:00+00:00,2.2327819535131557,-2.270570698037206,-0.3879824567487702,-0.05097295776465833,-1.6913327328581607
2025-01-28 04:45:00+00:00,2.154734831226982,-2.1783623586768295,-0.2346835211213635,-0.10862761441365179,-1.4416969648077889
2025-01-28 05:45:00+00:00,2.0529313102777036,-2.078336762208757,-0.18088046585830342,-0.269083646319412,-1.661964010687992
2025-01-28 06:45:00+00:00,2.2599288687073407,-2.3580915448500277,0.029210409905716245,-0.3738394167168226,-1.4310132813904308
2025-01-28 07:45:00+00:00,-0.3563941765956157,0.029987495746461635,-0.00922079064491344,-0.31579445361640174,-1.463054554018877
2025-01-28 08:45:00+00:00,0.539467487462129,-0.9155543465202034,-0.05405719128731474,-0.4713635433760501,-1.4230054076392262
2025-01-28 09:45:00+00:00,0.7956699947182143,-1.162490003988775,-0.01690723925764653,-0.43774851953367727,-1.3629316880697502
2025-01-29 03:45:00+00:00,1.0620518184807939,-1.495381149037254,0.2516842555086134,-0.26732583584623526,-1.320213250439698
2025-01-29 04:45:00+00:00,0.7634331623736736,-1.137483366395335,0.21965773379323744,-0.12133118282783678,-1.3896311189895174
2025-01-29 05:45:00+00:00,0.7396788348874365,-1.19218413412977,0.22136537014582888,-0.2178790662112446,-1.3535875390894068
2025-01-29 06:45:00+00:00,0.785488607034853,-1.3453451390993638,0.20513969725710277,-0.1211365067493742,-1.2561307051828057
2025-01-29 07:45:00+00:00,0.8380882147461162,-1.3687892791769518,0.2030056730728813,-0.33201555156594476,-1.385625552509977
2025-01-29 08:45:00+00:00,0.7939726652758068,-1.2625127387397852,0.19617200012340819,-0.32419797100336933,-1.35892612159021
2025-01-29 09:45:00+00:00,0.8465733085755034,-1.343785503300574,0.252538594941427,-0.381656997279398,-1.353584279881531
2025-01-30 03:45:00+00:00,0.14582996802741027,-0.704564717067409,0.3259846808244677,-0.19032094957476364,-1.2681474046214263
2025-01-30 04:45:00+00:00,-0.3903273027941304,-0.19819437590913908,0.3328157474913514,-0.3306480475441954,-1.0692379479523113
2025-01-30 05:45:00+00:00,-0.4921318593318418,-0.020023871629043503,0.29139670458020456,-0.3709078240058568,-1.0024893706528935
2025-01-30 06:45:00+00:00,-0.36487668145391927,-0.17162619470553472,0.22563654605337907,-0.5417227227337308,-1.077249080911392
2025-01-30 07:45:00+00:00,0.023668849653577084,-0.5639075078473789,-0.6420538299528239,-0.5788552761114616,-1.1186312433123053
2025-01-30 08:45:00+00:00,-0.32924829698986396,-0.27477392448824856,-0.43409854214257926,-0.6320152056547751,-1.1920546783416652
2025-01-30 09:45:00+00:00,-0.30718819218073407,-0.32791410251820663,-0.4853417066463058,-0.6097343376158334,-1.1413251077525324
2025-01-31 03:45:00+00:00,-0.2308373637485341,-0.26696048300330233,-0.700554970211582,-0.7051093930559544,-0.8703284912831964
2025-01-31 04:45:00+00:00,-0.31737113324674543,-0.2403903939883233,-0.3790142383585577,-0.7453701238121182,-0.707459355306316
2025-01-31 05:45:00+00:00,-0.768696106366216,0.20503109718347898,-0.5143772584620573,-0.5878456846173238,-0.6206894640249486
2025-01-31 06:45:00+00:00,-0.9451510551284196,0.3441248549819699,-0.490892046048746,-0.5999633162071165,-0.6487219109659785
2025-01-31 07:45:00+00:00,-1.0927669371961977,0.48634837734060105,-0.5694626047591147,-0.6779434914599055,-0.6487219109659785
2025-01-31 08:45:00+00:00,-0.9570282188715381,0.3894487298099197,-0.5511013439166135,-0.5813965623709999,-0.83428165217521
2025-01-31 09:45:00+00:00,-0.9281850098233789,0.3316229670437809,-0.5587877925293465,-0.604067736861369,-0.7928994897742965
2025-02-01 09:45:00+00:00,-0.9281850098233789,0.3316229670437809,-0.5587877925293465,-0.604067736861369,-0.7928994897742965
2025-02-03 03:45:00+00:00,0.673507322961731,-1.1296689710047014,-1.3820697194943319,0.158927935187088,-1.0225106846348428
2025-02-03 04:45:00+00:00,0.919528442534455,-1.2562608408650033,-1.1361096189650874,0.16127359107366154,-1.0171721021340399
2025-02-03 05:45:00+00:00,0.6480561838273031,-0.9796320071611239,-1.0263663567156385,0.011957038892869885,-1.2187541092614322
2025-02-03 06:45:00+00:00,0.6039416699454272,-1.01245208623951,-0.9448074343882348,-0.05449144159451861,-1.4270077149108906
2025-02-03 07:45:00+00:00,0.8838990224819662,-1.2296936135670862,-0.9366945979438718,-0.14595770675335196,-1.4657238452692785
2025-02-03 08:45:00+00:00,0.7193202018744478,-1.1156045855506607,-0.936267167599206,-0.09690124356978871,-1.3829562612595756
2025-02-03 09:45:00+00:00,0.6836861216740086,-1.1265420681616232,-0.92601822194455,-0.127585628995698,-1.385625552509977
2025-02-04 03:45:00+00:00,-0.0017822894808507573,-0.3919898553477525,-0.63009881171513,-0.19149473181255267,-1.656625428187189
2025-02-04 04:45:00+00:00,-0.15618386475874166,-0.24664133795741777,-0.6185686175395125,-0.08888898692875076,-1.4764042694787607
2025-02-04 05:45:00+00:00,-0.4666802024031972,0.04717878404358061,-0.6898806792383317,-0.04315537720208294,-1.3335597066917055
2025-02-04 06:45:00+00:00,-0.37336125748908977,-0.1122350727064822,-0.5592152228740123,-0.14908302124827805,-0.7768772238561353
2025-02-04 07:45:00+00:00,-0.2495028096728491,-0.2857133149105857,-0.5698905563602983,-0.25266691799690416,-0.6927766238251696
2025-02-04 08:45:00+00:00,-0.059470260959819284,-0.4685713117382367,-0.5972189930799762,-0.34120063615026947,-0.646052619715577
2025-02-04 09:45:00+00:00,-0.06625906093523246,-0.4670069064110102,-0.546831210522099,-0.3376840609094137,-0.7288169445174041
2025-02-05 03:45:00+00:00,0.2866596390908588,-0.6107948340968679,-0.17660928995075326,-0.4985303992666013,-0.6313666290265547
2025-02-05 04:45:00+00:00,0.2442398656803067,-0.538900870253939,-0.2953197280773789,-0.490320603663594,-0.5552739027467936
2025-02-05 05:45:00+00:00,0.4699018344458253,-0.7514520433168979,-0.3602255471713907,-0.512991778153963,-0.5152247563671427
2025-02-05 06:45:00+00:00,0.6785987934947366,-0.949938830925816,-0.3324696801070471,-0.40120094868583644,-0.4885253254473756
2025-02-05 07:45:00+00:00,0.6395716077921326,-0.9155533926145161,-0.2513381881243091,-0.5016576223505319,-0.2455611559190696
2025-02-05 08:45:00+00:00,0.5377722291965885,-0.8561670401439002,-0.20052297522176613,-0.4160545426136301,-0.19750087658033832
2025-02-05 09:45:00+00:00,0.5292855819845511,-0.8499122805520564,-0.19838738726799104,-0.4316887494442786,-0.2762628941105011
2025-02-06 03:45:00+00:00,0.013485908587565692,-0.12004756028574112,-0.30343308577825984,-0.49501191543674106,-0.40709075745893536
2025-02-06 04:45:00+00:00,-0.10358322145904508,-0.00127199362744741,-0.3516852803823619,-0.43774851953367727,-0.2842740270695816
2025-02-06 05:45:00+00:00,-0.44462113318250074,0.3253701152633118,-0.40933208120830644,-0.4553380757994719,-0.28827959354912186
2025-02-06 06:45:00+00:00,-0.6465318812270825,0.48791087485645285,-0.4050629903268278,-0.459637172532187,-0.469837027486689
2025-02-06 07:45:00+00:00,-0.5498193130165936,0.4472754464817457,-0.4204353662957761,-0.5743615033002839,-0.3203176069696921
2025-02-06 08:45:00+00:00,-0.6058104728473713,0.4660301862004038,-0.4003654265876476,-0.5806140408791406,-0.15344616372114733
2025-02-06 09:45:00+00:00,-0.6482302462579235,0.4644686425902394,-0.38243159608981214,-0.5739692882598519,-0.14543828996994276
2025-02-07 03:45:00+00:00,-0.20538570681988957,-0.03721802164322448,-0.16849697476290806,-0.6752065748274023,0.44195244947281076
2025-02-07 04:45:00+00:00,-0.39372196167894535,0.15970626844984184,-0.08096028268839844,-0.731103421003219,0.18830785573502273
2025-02-07 05:45:00+00:00,-0.49722281207063074,0.23316272980862243,-0.07028390668907665,-0.6683671461296511,0.03078056146682128
2025-02-07 06:45:00+00:00,-0.6193849660328974,0.3191201251999046,-0.04167317893540149,-0.6879110975360896,-0.014610426621508465
2025-02-07 07:45:00+00:00,-0.5074005751944749,0.24722616135697584,-0.21119830870805215,-0.5557947494641674,-0.019952268330187466
2025-02-07 08:45:00+00:00,-0.5701800172064492,0.34256331137180546,-0.12067064673391806,-0.7010040181071997,-0.029296417310530783
2025-02-07 09:45:00+00:00,-0.5956306385466603,0.37382089293433984,-0.1462919683575224,-0.665826814164615,-0.06400372198150253
2025-02-10 03:45:00+00:00,0.09832441982023642,-0.2638345340659114,-0.5152326404079067,-0.7254358659542524,-0.44847617906772486
2025-02-10 04:45:00+00:00,0.006699697583236124,-0.09504187659798854,-0.6232661812786926,-0.661135502391468,-0.5005387656781204
2025-02-10 05:45:00+00:00,-0.1239449612373341,-0.04034301667492805,-0.6843292973228559,-0.5903869708768621,-0.5152247563671427
2025-02-10 06:45:00+00:00,-0.15109084084308583,0.01904524360706247,-0.5814186655098443,-0.6922101942688047,-0.4191074568975562
2025-02-10 07:45:00+00:00,-0.16127481749753064,0.04405474291756437,-0.6599887029636952,-0.6898654926767334,-0.4524817455472651
2025-02-10 08:45:00+00:00,-0.25120013911525657,0.10969585498002404,-0.6125918903054424,-0.5974220299475781,-0.6487219109659785
2025-02-10 09:45:00+00:00,-0.2664678193894563,0.12844773298162013,-0.6078932840532265,-0.5894088190120379,-0.5392548960365084
2025-02-11 03:45:00+00:00,-0.520975068380001,0.30349133441863746,0.10564538066230986,-1.6115574775687693,-0.9851340887134696
2025-02-11 04:45:00+00:00,-0.49213289492027523,0.2909894464804485,0.025366664342831816,-1.865238539401042,-0.8983609382242264
2025-02-11 05:45:00+00:00,-0.43613966391263054,0.23628677093463868,0.03945727053430075,-1.82634626696113,-0.6620716264258621
2025-02-11 06:45:00+00:00,0.033847648365854716,-0.17006083547262094,-0.3000162493035233,-1.7767038669531743,-0.8022436387546398
2025-02-11 07:45:00+00:00,-0.04759413280513418,-0.08722843511304229,-0.300017291816559,-1.8036741381762584,-0.9384100846038771
2025-02-11 08:45:00+00:00,-0.24440978575719327,0.11125549077881383,-0.22827884228610978,-1.805238226865475,-0.7141342130362578
2025-02-11 09:45:00+00:00,-0.22574848218661203,0.10344300319955489,-0.23681910907513862,-1.807778558830511,-0.790226939316019
2025-02-12 03:45:00+00:00,-0.15957438128982285,0.022171192544453374,-0.5054111250979164,-1.5808740464373623,-1.0371966753238653
2025-02-12 04:45:00+00:00,0.07796475121881427,-0.1810030876120201,-0.2940384795564174,-1.8097329539711549,-1.0291855423647847
2025-02-12 05:45:00+00:00,-0.2002973430521842,0.11125644468450116,-0.027582572743932554,-1.5671923261583531,-0.8436258011555533
